,time,text,country
88,2022-11-22 15:59:13+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
89,2022-11-22 15:59:09+00:00,#WorldCup the fighting KHASHOGGI KILLAHS dropped a 💩 on chest of #Argentina in a messy game! #WorldCup2022 upset alert! Lionel will have to be #Messi AH going forward. #Soccer #WorldCupFantasy,Argentina
90,2022-11-22 15:58:50+00:00,"#VIDEO: #Qatari Emir Shiekh Tamim bin Hamad Al Thani supports the #Saudi national team, during #SaudiArabia first match against #Argentina in FIFA #WorldCup2022 Qatar 

 https://t.co/JCf27FTT3U",Argentina
91,2022-11-22 15:58:47+00:00,#Saudis make history… #SaudiArabia start #WorldCup2022 with unforgettable win over #Argentina https://t.co/yB5re1Lpzz https://t.co/nKDGOHBtBS,Argentina
92,2022-11-22 15:58:45+00:00,"#VIDEO: #Qatari Emir Shiekh Tamim bin Hamad Al Thani supports the #Saudi national team, during #SaudiArabia first match against #Argentina in FIFA #WorldCup2022 Qatar 

 https://t.co/JCf27FTT3U",Argentina
93,2022-11-22 15:58:34+00:00,"Once A Messi Fan, Is Always His Fan! No Matter Whether He Win or Lose The Match! #Messi #Messi𓃵 #Argentina #fifa #FIFAWorldCup #FIFAWorldCup2022 #Leo #messiah #twitter #tweet #ArgentinaVsSaudi https://t.co/AovW63hzfw",Argentina
94,2022-11-22 15:58:31+00:00,"#VIDEO: #Qatari Emir Shiekh Tamim bin Hamad Al Thani supports the #Saudi national team, during #SaudiArabia first match against #Argentina in FIFA #WorldCup2022 Qatar 

 https://t.co/JCf27FTT3U",Argentina
95,2022-11-22 15:58:27+00:00,#Saudis make history… #SaudiArabia start #WorldCup2022 with unforgettable win over #Argentina https://t.co/yB5re1Lpzz https://t.co/nKDGOHBtBS,Argentina
96,2022-11-22 19:58:33+00:00,#Saudis make history… #SaudiArabia start #WorldCup2022 with unforgettable win over #Argentina https://t.co/yB5re1Lpzz https://t.co/nKDGOHBtBS,Argentina
97,2022-11-22 19:56:59+00:00,"#Argentina lost their first match in the World Cup 1-2 to #SaudiArabia . Congratulations Saudi Arabia 👏👏
#WorldCup2022 #WorldcupQatar2022 https://t.co/nWkd2OkniZ",Argentina
98,2022-11-22 19:55:44+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
99,2022-11-22 19:55:40+00:00,#VIDEO: The #Saudi players lifting Minister of Sports Prince Abdulaziz bin Turki (@AbdulazizTF) on their shoulders after stunning win against #Argentina in #WorldCup2022. @SaudiNT_EN (🎥:@BaderAlHamad5) https://t.co/TfKNUh5apM,Argentina
100,2022-11-22 19:55:11+00:00,@HSajwanization This reinforces the progress football as a sport is making worldwide. It also reinforces the objective of a World Cup. #soccer #football #WorldCup2022 #Qatar2022 #Argentina #SaudiArabia,Argentina
101,2022-11-22 19:55:01+00:00,#Saudis make history… #SaudiArabia start #WorldCup2022 with unforgettable win over #Argentina https://t.co/yB5re1Lpzz https://t.co/nKDGOHBtBS,Argentina
102,2022-11-22 19:54:33+00:00,#VIDEO: The #Saudi players lifting Minister of Sports Prince Abdulaziz bin Turki (@AbdulazizTF) on their shoulders after stunning win against #Argentina in #WorldCup2022. @SaudiNT_EN (🎥:@BaderAlHamad5) https://t.co/TfKNUh5apM,Argentina
103,2022-11-22 19:53:17+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
104,2022-11-22 19:53:10+00:00,#VIDEO: The #Saudi players lifting Minister of Sports Prince Abdulaziz bin Turki (@AbdulazizTF) on their shoulders after stunning win against #Argentina in #WorldCup2022. @SaudiNT_EN (🎥:@BaderAlHamad5) https://t.co/TfKNUh5apM,Argentina
105,2022-11-22 19:50:39+00:00,"World's apart: Celebrations in Riyadh, Saudi Arabia and a sombre mood in Buenos Aires, #Argentina #WorldCup2022 #FIFAWorldCup #QatarWorldCup2022 #SaudiArabia #saudi_argentina https://t.co/Oo6xwZDf9K",Argentina
106,2022-11-22 23:59:00+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
107,2022-11-22 23:58:34+00:00,"The games today have been rather unexpected. Congratulations to Saudi Arabia!
Also to France!
#worldcup2022 #worldcupqatar2022 #fifaworldcup #fifaworldcup2022 #fifa2022 #argentina #saudiarabia #denmark #tunisia #mexico #poland #france #australia https://t.co/ayQgVXWZRK",Argentina
108,2022-11-22 23:58:15+00:00,"The Official World Cup song strikes again in studio 💥💃🏻💃🏻 @thesierrafox teaching us some #TukohTaka moves! 

@Rob_Desir is impressed 👏👏😆 

#WorldcupQatar2022 #WorldCup2022 #Argentina #FIFAWorldCup2022 https://t.co/ktIQLlgjuf",Argentina
109,2022-11-22 23:58:09+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
110,2022-11-22 23:57:36+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
111,2022-11-22 23:57:23+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
112,2022-11-22 23:56:34+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
113,2022-11-22 23:55:26+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
114,2022-11-22 23:54:31+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
115,2022-11-22 23:52:28+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
116,2022-11-23 03:59:31+00:00,"#SaudiArabia  has declared a national holiday today (23) after the football team’s 2-1 win against #Argentina at the #FIFA World Cup, state media reported.

#FIFAWorldCup",Argentina
117,2022-11-23 03:54:44+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
118,2022-11-23 03:54:21+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
119,2022-11-23 03:53:58+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
120,2022-11-23 03:53:44+00:00,"Which team will you support at the FIFA World Cup Qatar 2022? #WorldCup2022 #sstc 

#Qatar #Ecuador #Senegal #Netherlands
#England #Iran #USA #Wales
#Argentina #SaudiArabia #Mexico #Poland
#France #Australia #Denmark #Tunisia
#Spain #CostaRica #Germany #Japan
#Belgium #Canada https://t.co/FpshY3iGPL",Argentina
121,2022-11-23 03:53:19+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
122,2022-11-23 03:53:12+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
123,2022-11-23 03:52:51+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
124,2022-11-23 03:52:08+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
125,2022-11-23 07:59:12+00:00,"Saudi Crown Prince celebrates thrilling World Cup win over Argentina with family!

https://t.co/cGyxgElS3r

#KSA #Saudi #SaudiArabia #Argentina #Football #WorldCup #WorldCup2022 #FIFA #FIFAWorldCup @SaudiNT_EN @FIFAcom @FIFAWorldCup https://t.co/RGBCJZoLpi",Argentina
126,2022-11-23 07:58:05+00:00,"#Argentina lost against #SaudiArabia, Unbelievable; Hasn't been able to Sink it yet!

#FIFAWorldCup #Messi #Messi𓃵
#ArgentinaArabiaSaudita #Qatar
#FIFAWorldCup2022 #Qatar2022
#QatarWorldCup2022 #Argentina
#FIFA #FIFA22 #WorldcupQatar2022
#WorldCup2022

https://t.co/VxBscoN1VO",Argentina
127,2022-11-23 07:57:15+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
128,2022-11-23 07:53:58+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
129,2022-11-23 07:53:01+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
130,2022-11-23 07:52:55+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
131,2022-11-23 07:52:12+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
132,2022-11-23 07:52:00+00:00,"**TrulySaudi(.)com** is for Sale!  

#Qatar #Doha #Qatar2022 #WorldCup #WorldCup2022 #FIFA #FIFA2022 #SaudiArabia #KSA #Saudi #Saudis #Riyadh #Argentina https://t.co/SSQEVHFDcv",Argentina
133,2022-11-23 07:51:01+00:00,"😍 The #WorldCup2022 begins on Sunday.

⚽️ Make sure you enter our World Cup Predictor for a chance to win up to $100,000!

🤑 Play for FREE, win for REAL.

💰 Retweet and tag a friend. One lucky user will win $1,000! 

#FIFAWorldCup #Argentina #Messi

https://t.co/7LMQr4suDT https://t.co/wlaByY6DEJ",Argentina
134,2022-11-23 11:59:11+00:00,"𝗦𝗮𝘂𝗱𝗶 𝗔𝗿𝗮𝗯𝗶𝗮 🇸🇦 plays with 9 (of 11) players from the same club (@Alhilal_FC ). 

Do you want a better example of the advantage that 𝗔 𝗧𝗘𝗔𝗠 has against an 𝗔𝗠𝗔𝗭𝗜𝗡𝗚 𝗚𝗥𝗢𝗨𝗣 𝗢𝗙 𝗣𝗟𝗔𝗬𝗘𝗥𝗦? 

#WorldCup2022 #saudiarabia #argentina https://t.co/raQfRTADcT",Argentina
135,2022-11-23 11:57:33+00:00,"Arabs News headlines After the Winning of #SaudiArabia 🇸🇦:
Don’t cry for me, #Argentina 🇦🇷 

#PeopleofSaudiArabia what are your thoughts on this?😅

#FIFA #FIFAWorldCupQatar2022 #ARGvsKSA #الميدان #السعوديه_الارجنتين #Qatar2022 https://t.co/aZwGRxElv0",Argentina
136,2022-11-23 11:56:01+00:00,"Results of #qatar2022worldcup matches played on Tuesday, November 22:

#saudiarabia🇸🇦  2-1 #argentina🇦🇷
#mexico🇲🇽 0-0 #poland🇵🇱  
#denmark🇩🇰 0-0 #tunisie🇹🇳 
#france🇫🇷 4-1 #australia 🇦🇺

#naijaloveinfo #naijaloveinfosports #WorldCup2022 #FIFAWorldCup #Qatar2022 #WorldcupQatar2022 https://t.co/qz7XIL71zM",Argentina
137,2022-11-23 11:55:52+00:00,"Check it out! Awesome NFT project.

https://t.co/XOC8kYu6j2

#ARGENTINA #fifaworldcup #worldcup #worldcup2022 #nfts #nft #nftart #nftcommunity #nftcollector #nftartist #digitalart #crypto #cryptoart #art #ethereum #opensea #nftcollectors #blockchain #nftdrop #NFTcollectibles",Argentina
138,2022-11-23 11:51:25+00:00,"The #Argentina player pushed the #Saudi player
He was transported by private plane for treatment in Germany
Our team received three severe injuries
-------
 #SaudiArabia_Argentina  
#WorldCup 
#WorldCup2022 
#WorldCupFantasy 
https://t.co/QJneUwlUJZ https://t.co/sY0awfBcgu",Argentina
139,2022-11-23 11:46:46+00:00,"Incredible footage of Herve Renard team-talk when #SaudiArabia were 1-0 down in #WorldCup2022. They made a dramatic comeback &amp; beat #Argentina

Renard won the 2012 #Africa Cup of Nations with #Zambia &amp; won the 2015 #AfricaCupofNations with #IvoryCoast
#FIFAWorldCup #Qatar2022 https://t.co/rVDtYWgrKA",Argentina
140,2022-11-23 11:45:15+00:00,"‘He sold himself to the devil’ – Messi, 2030, and a very uncomfortable deal with Saudi Arabia

#WorldCup #WorldCup2022 #Messi #Argentina #Saudi #SaudiArabia #WorldCup2030 #2030WorldCup

https://t.co/AfeiV2isGp",Argentina
141,2022-11-23 11:44:59+00:00,"Where is Messi? 😂

#Argentina #ARG             #ARGSAU #ARGvsKSA #SAU #KSA             #WorldCup #WorldCup2022 #FIFAWorldCup                #Qatar2022  

https://t.co/bDOtasCsAr",Argentina
142,2022-11-23 11:42:34+00:00,"@TheBinanceNFT $FBD ✨ READY ✨

Getting high on   https://t.co/XQah8JH7e2✨

#WorldCup2022 #Argentina #WorldcupQatar2022 https://t.co/sv4atTdtVX",Argentina
143,2022-11-23 11:42:04+00:00,"💥 AN EARTHQUAKE JUST HAPPENED ‼️‼️

💥 #SaudiArabia has beaten #WorldCup2022 Championship contender #Argentina ‼️

🎉 Congratulations to whoever sided with Saudi on #Evelyn. What a match! 🔥🔥

$ELN $FTM #PredictAndWin #AirdropAlert #PERP #WorldCup2022  #airdrop #airdropcrypto https://t.co/TXk4xfWQaK https://t.co/x0Hpk291V6",Argentina
144,2022-11-23 15:58:54+00:00,"#Lautaro #Argentina #Offside @EliteFootball22 #WorldCup2022 
FIFA just need to ask themselves why offside was ever part of the game and if its intention was to stop this? https://t.co/BuzNI6Ke9O",Argentina
145,2022-11-23 15:58:17+00:00,"#SaudiArabia's Crown Prince Mohammed Bin Salman watches the game #Argentina with his brothers and celebrates the national team win during #WorldCup2022.
#Qatar2022 #FIFA22 #السعوديه_الارجنتين #السعودية #محمد_بن_سلمان https://t.co/cs9RWQCgpa",Argentina
146,2022-11-23 15:57:13+00:00,"Congratulations Mabruk to the Kingdom of Saudi Arabia 🇸🇦on an amazing win vs Argentina at #WorldCup2022

#WorldcupQatar2022 
#FIFAWorldCup 
 #Argentina #saudi_argentina 
#السعوديه_الارجنتين 
#ArgentinaVsSaudiArabia 
#كأس_العالم_2022 https://t.co/tkooqTk0X2",Argentina
147,2022-11-23 15:56:19+00:00,"Saudis celebrate the historic victory over Argentina at the Saudi House on the Doha Corniche.

Read more :- 

https://t.co/VyEjUTQler

#WorldCup2022 #Argentina

#Saudi_Arabia https://t.co/pnUCb7lZUC",Argentina
148,2022-11-23 15:55:09+00:00,"Ageing Costa Rica dreaming big at third straight World Cup - Ruiz
#latest #trending #sports #news #UK #US #Twitter #FIFAWorldCup #Walmart #Germany #FIFA #WorldCupQatar #Argentina #ARGKSA #tuesdayvibe #Thanksgiving #Denmark https://t.co/PIa6IeOMfG",Argentina
149,2022-11-23 15:53:47+00:00,"#Lautaro #Argentina #Offside @EliteFootball22 #WorldCup2022 
FIFA just need to ask themselves why offside was ever part of the game and if its intention was to stop this? https://t.co/BuzNI6Ke9O",Argentina
150,2022-11-23 15:52:10+00:00,"Japan upsets Germany in #FIFAWorldCupQatar2022 

#fifa #messi #argentina #saudiarabia #football #messifans #fifafans #fifaworldcup2022 #fifaworldcup #qatar #qatarworldcup #qatar2022 #footballmemes #Germany #GER #Japan #JapanvsGermany https://t.co/3yW4wfOJc7",Argentina
151,2022-11-23 15:51:09+00:00,"#Lautaro #Argentina #Offside @EliteFootball22 #WorldCup2022 
FIFA just need to ask themselves why offside was ever part of the game and if its intention was to stop this? https://t.co/BuzNI6Ke9O",Argentina
152,2022-11-23 15:46:12+00:00,"Takehiro Tomiyasu accidentally jibes Liverpool star Thiago Alcantara in World Cup gaffe
#latest #trending #sports #news #UK #US #Twitter #FIFAWorldCup #Walmart #Germany #FIFA #WorldCupQatar #Argentina #ARGKSA #Thanksgiving #Denmark #TakehiroTomiyasu https://t.co/xfGCqul4qY",Argentina
153,2022-11-23 15:35:52+00:00,"#Lautaro #Argentina #Offside @EliteFootball22 #WorldCup2022 
FIFA just need to ask themselves why offside was ever part of the game and if its intention was to stop this? https://t.co/BuzNI6Ke9O",Argentina
154,2022-11-23 19:55:53+00:00,Two upsets in two days! Japan beats Germany 2-1 to repeat Saudia Arabia`s feat against Argentine. #worldcup2022 #fifaworldcup2022 #qatar #qatar2022 #brazil #argentina #england #france #germany #footballworldcup #messi #ronaldo #overthelinepk #overtheline #footballpakistan https://t.co/31JmMzucW3,Argentina
